Trial,nBack,Degradation,Image,RT,Accuracy,Race,Gender,SubRace,SubGender
4,1,1,CFD-BM-201-077-N_degraded.jpg,0.461432799998875,1,Black,Male,White,Male
4,1,1,CFD-WM-018-002-N_degraded.jpg,NaN,1,White,Male,White,Male
4,1,1,CFD-WM-018-002-N_degraded.jpg,0.49356267300027,1,White,Male,White,Male
5,1,1,CFD-BF-234-167-N_degraded.jpg,NaN,1,Black,Female,White,Male
5,1,1,CFD-WM-026-001-N_degraded.jpg,NaN,1,White,Male,White,Male
5,1,1,CFD-AF-253-130-N_degraded.jpg,NaN,1,Asian,Female,White,Male
5,1,1,CFD-AF-253-130-N_degraded.jpg,0.497340278001502,1,Asian,Female,White,Male
5,1,1,CFD-LM-238-129-N_degraded.jpg,NaN,1,Latino,Male,White,Male
5,1,1,CFD-LM-208-110-N_degraded.jpg,NaN,1,Latino,Male,White,Male
5,1,1,CFD-WF-028-023-N_degraded.jpg,NaN,1,White,Female,White,Male
5,1,1,CFD-WF-028-023-N_degraded.jpg,0.60897674700027,1,White,Female,White,Male
5,1,1,CFD-WF-028-023-N_degraded.jpg,0.576088232999609,1,White,Female,White,Male
5,1,1,CFD-BM-204-003-N_degraded.jpg,NaN,1,Black,Male,White,Male
6,1,1,CFD-LF-218-072-N_degraded.jpg,NaN,1,Latino,Female,White,Male
6,1,1,CFD-WM-240-125-N_degraded.jpg,NaN,1,White,Male,White,Male
6,1,1,CFD-LF-216-121-N_degraded.jpg,NaN,1,Latino,Female,White,Male
6,1,1,CFD-LF-216-121-N_degraded.jpg,0.549555843001144,1,Latino,Female,White,Male
6,1,1,CFD-LF-216-121-N_degraded.jpg,0.726509525000438,1,Latino,Female,White,Male
6,1,1,CFD-BF-228-212-N_degraded.jpg,NaN,1,Black,Female,White,Male
6,1,1,CFD-LF-240-199-N_degraded.jpg,NaN,1,Latino,Female,White,Male
6,1,1,CFD-LF-240-199-N_degraded.jpg,0.518934960000479,1,Latino,Female,White,Male
6,1,1,CFD-BF-239-180-N_degraded.jpg,NaN,1,Black,Female,White,Male
6,1,1,CFD-LM-246-087-N_degraded.jpg,NaN,1,Latino,Male,White,Male
7,1,1,CFD-WM-239-128-N_degraded.jpg,NaN,1,White,Male,White,Male
7,1,1,CFD-BF-228-212-N_degraded.jpg,NaN,1,Black,Female,White,Male
7,1,1,CFD-WF-200-099-N_degraded.jpg,NaN,1,White,Female,White,Male
7,1,1,CFD-WF-200-099-N_degraded.jpg,0.516075217001344,1,White,Female,White,Male
7,1,1,CFD-WF-200-099-N_degraded.jpg,0.418745555001806,1,White,Female,White,Male
7,1,1,CFD-LM-241-125-N_degraded.jpg,NaN,1,Latino,Male,White,Male
7,1,1,CFD-WM-031-003-N_degraded.jpg,NaN,1,White,Male,White,Male
7,1,1,CFD-WM-031-003-N_degraded.jpg,0.523222447998705,1,White,Male,White,Male
7,1,1,CFD-AF-219-106-N_degraded.jpg,NaN,1,Asian,Female,White,Male
7,1,1,CFD-BF-237-172-N_degraded.jpg,NaN,1,Black,Female,White,Male
8,1,1,CFD-LM-234-176-N_degraded.jpg,NaN,1,Latino,Male,White,Male
8,1,1,CFD-LF-244-096-N_degraded.jpg,NaN,1,Latino,Female,White,Male
8,1,1,CFD-LF-244-096-N_degraded.jpg,0.49559355800011,1,Latino,Female,White,Male
8,1,1,CFD-LF-231-260-N_degraded.jpg,NaN,1,Latino,Female,White,Male
8,1,1,CFD-LM-213-061-N_degraded.jpg,NaN,1,Latino,Male,White,Male
8,1,1,CFD-AF-225-141-N_degraded.jpg,NaN,1,Asian,Female,White,Male
8,1,1,CFD-AF-225-141-N_degraded.jpg,0.561271780999959,1,Asian,Female,White,Male
8,1,1,CFD-BF-234-167-N_degraded.jpg,NaN,1,Black,Female,White,Male
8,1,1,CFD-BF-234-167-N_degraded.jpg,0.556241025999043,1,Black,Female,White,Male
8,1,1,CFD-BM-225-154-N_degraded.jpg,NaN,1,Black,Male,White,Male
9,1,1,CFD-BF-211-168-N_degraded.jpg,NaN,1,Black,Female,White,Male
9,1,1,CFD-LM-240-013-N_degraded.jpg,NaN,1,Latino,Male,White,Male
9,1,1,CFD-AM-206-086-N_degraded.jpg,NaN,1,Asian,Male,White,Male
9,1,1,CFD-WF-031-027-N_degraded.jpg,NaN,1,White,Female,White,Male
9,1,1,CFD-WM-255-219-N_degraded.jpg,NaN,1,White,Male,White,Male
9,1,1,CFD-WM-255-219-N_degraded.jpg,0.512791532997653,1,White,Male,White,Male
9,1,1,CFD-WM-255-219-N_degraded.jpg,0.464118831001542,1,White,Male,White,Male
9,1,1,CFD-LF-228-125-N_degraded.jpg,NaN,1,Latino,Female,White,Male
9,1,1,CFD-LF-228-125-N_degraded.jpg,0.571568279996427,1,Latino,Female,White,Male
9,1,1,CFD-BF-240-179-N_degraded.jpg,NaN,1,Black,Female,White,Male
10,1,1,CFD-WM-001-014-N_degraded.jpg,NaN,1,White,Male,White,Male
10,1,1,CFD-BF-237-172-N_degraded.jpg,NaN,1,Black,Female,White,Male
10,1,1,CFD-BM-226-276-N_degraded.jpg,NaN,1,Black,Male,White,Male
10,1,1,CFD-WM-204-031-N_degraded.jpg,NaN,1,White,Male,White,Male
10,1,1,CFD-AF-223-183-N_degraded.jpg,NaN,1,Asian,Female,White,Male
10,1,1,CFD-AF-223-183-N_degraded.jpg,0.530739920999622,1,Asian,Female,White,Male
10,1,1,CFD-AF-223-183-N_degraded.jpg,0.441416976002074,1,Asian,Female,White,Male
10,1,1,CFD-AF-223-183-N_degraded.jpg,0.52168920299664,1,Asian,Female,White,Male
10,1,1,CFD-WM-229-129-N_degraded.jpg,NaN,1,White,Male,White,Male
10,1,1,CFD-AM-224-126-N_degraded.jpg,NaN,1,Asian,Male,White,Male
11,1,1,CFD-BF-240-179-N_degraded.jpg,NaN,1,Black,Female,White,Male
11,1,1,CFD-LF-242-121-N_degraded.jpg,NaN,1,Latino,Female,White,Male
11,1,1,CFD-LF-242-121-N_degraded.jpg,NaN,0,Latino,Female,White,Male
11,1,1,CFD-LF-242-121-N_degraded.jpg,0.577810853999836,1,Latino,Female,White,Male
11,1,1,CFD-WF-023-003-N_degraded.jpg,NaN,1,White,Female,White,Male
11,1,1,CFD-WF-023-003-N_degraded.jpg,0.437482343000738,1,White,Female,White,Male
11,1,1,CFD-AF-214-139-N_degraded.jpg,NaN,1,Asian,Female,White,Male
11,1,1,CFD-AF-238-185-N_degraded.jpg,NaN,1,Asian,Female,White,Male
11,1,1,CFD-WM-230-131-N_degraded.jpg,NaN,1,White,Male,White,Male
11,1,1,CFD-LM-208-110-N_degraded.jpg,NaN,1,Latino,Male,White,Male
12,1,1,CFD-BF-206-143-N_degraded.jpg,NaN,1,Black,Female,White,Male
12,1,1,CFD-BF-206-143-N_degraded.jpg,0.449269737000577,1,Black,Female,White,Male
12,1,1,CFD-BF-202-109-N_degraded.jpg,NaN,1,Black,Female,White,Male
12,1,1,CFD-BF-229-179-N_degraded.jpg,NaN,1,Black,Female,White,Male
12,1,1,CFD-BF-229-179-N_degraded.jpg,0.6457398249986,1,Black,Female,White,Male
12,1,1,CFD-AM-211-052-N_degraded.jpg,NaN,1,Asian,Male,White,Male
12,1,1,CFD-BF-234-167-N_degraded.jpg,NaN,1,Black,Female,White,Male
12,1,1,CFD-AF-252-135-N_degraded.jpg,NaN,1,Asian,Female,White,Male
12,1,1,CFD-WF-214-122-N_degraded.jpg,NaN,1,White,Female,White,Male
12,1,1,CFD-WF-214-122-N_degraded.jpg,0.480569002997072,1,White,Female,White,Male
13,1,0,CFD-AF-226-251-N.jpg,NaN,1,Asian,Female,White,Male
13,1,0,CFD-AF-226-251-N.jpg,0.519238885000959,1,Asian,Female,White,Male
13,1,0,CFD-AF-226-251-N.jpg,0.49477988000217,1,Asian,Female,White,Male
13,1,0,CFD-BF-233-116-N.jpg,NaN,1,Black,Female,White,Male
13,1,0,CFD-BF-233-116-N.jpg,0.474487778999901,1,Black,Female,White,Male
13,1,0,CFD-LM-241-125-N.jpg,NaN,1,Latino,Male,White,Male
13,1,0,CFD-WF-016-015-N.jpg,NaN,1,White,Female,White,Male
13,1,0,CFD-LF-213-079-N.jpg,0.483083924002131,0,Latino,Female,White,Male
13,1,0,CFD-LM-221-216-N.jpg,NaN,1,Latino,Male,White,Male
13,1,0,CFD-WM-002-009-N.jpg,NaN,1,White,Male,White,Male
14,1,0,CFD-AM-228-214-N.jpg,NaN,1,Asian,Male,White,Male
14,1,0,CFD-LM-236-163-N.jpg,NaN,1,Latino,Male,White,Male
14,1,0,CFD-WM-256-138-N.jpg,NaN,1,White,Male,White,Male
14,1,0,CFD-WM-256-138-N.jpg,0.581845730997884,1,White,Male,White,Male
14,1,0,CFD-WF-232-161-N.jpg,NaN,1,White,Female,White,Male
14,1,0,CFD-WF-232-161-N.jpg,0.624240231998556,1,White,Female,White,Male
14,1,0,CFD-LF-227-054-N.jpg,NaN,1,Latino,Female,White,Male
14,1,0,CFD-AF-234-208-N.jpg,NaN,1,Asian,Female,White,Male
14,1,0,CFD-AF-234-208-N.jpg,0.616777242001262,1,Asian,Female,White,Male
14,1,0,CFD-WM-016-001-N.jpg,NaN,1,White,Male,White,Male
15,1,0,CFD-WM-247-084-N.jpg,NaN,1,White,Male,White,Male
15,1,0,CFD-LM-234-176-N.jpg,NaN,1,Latino,Male,White,Male
15,1,0,CFD-WF-201-156-N.jpg,NaN,1,White,Female,White,Male
15,1,0,CFD-BM-219-141-N.jpg,NaN,1,Black,Male,White,Male
15,1,0,CFD-BM-233-285-N.jpg,NaN,1,Black,Male,White,Male
15,1,0,CFD-BM-233-285-N.jpg,0.418605669001408,1,Black,Male,White,Male
15,1,0,CFD-BM-233-285-N.jpg,0.378669611000078,1,Black,Male,White,Male
15,1,0,CFD-LF-219-223-N.jpg,NaN,1,Latino,Female,White,Male
15,1,0,CFD-LF-219-223-N.jpg,0.544312214999081,1,Latino,Female,White,Male
15,1,0,CFD-BF-205-141-N.jpg,NaN,1,Black,Female,White,Male
16,1,0,CFD-BF-220-161-N.jpg,NaN,1,Black,Female,White,Male
16,1,0,CFD-BF-220-161-N.jpg,0.439497540999582,1,Black,Female,White,Male
16,1,0,CFD-BF-220-161-N.jpg,0.502611266001622,1,Black,Female,White,Male
16,1,0,CFD-AM-206-086-N.jpg,NaN,1,Asian,Male,White,Male
16,1,0,CFD-BM-236-248-N.jpg,NaN,1,Black,Male,White,Male
16,1,0,CFD-BF-240-179-N.jpg,NaN,1,Black,Female,White,Male
16,1,0,CFD-BF-240-179-N.jpg,0.469360987000982,1,Black,Female,White,Male
16,1,0,CFD-WF-013-003-N.jpg,NaN,1,White,Female,White,Male
16,1,0,CFD-WF-009-001-N.jpg,NaN,1,White,Female,White,Male
16,1,0,CFD-LM-214-165-N.jpg,NaN,1,Latino,Male,White,Male
17,1,0,CFD-BF-218-207-N.jpg,NaN,1,Black,Female,White,Male
17,1,0,CFD-WM-028-003-N.jpg,NaN,1,White,Male,White,Male
17,1,0,CFD-WM-240-125-N.jpg,NaN,1,White,Male,White,Male
17,1,0,CFD-BF-212-315-N.jpg,NaN,1,Black,Female,White,Male
17,1,0,CFD-WF-018-017-N.jpg,NaN,1,White,Female,White,Male
17,1,0,CFD-WF-018-017-N.jpg,0.553426137001225,1,White,Female,White,Male
17,1,0,CFD-WM-004-010-N.jpg,NaN,1,White,Male,White,Male
17,1,0,CFD-LF-231-260-N.jpg,NaN,1,Latino,Female,White,Male
17,1,0,CFD-LF-231-260-N.jpg,0.595390956001211,1,Latino,Female,White,Male
17,1,0,CFD-LF-231-260-N.jpg,0.539798844998586,1,Latino,Female,White,Male
18,1,0,CFD-LM-240-013-N.jpg,NaN,1,Latino,Male,White,Male
18,1,0,CFD-LF-227-054-N.jpg,NaN,1,Latino,Female,White,Male
18,1,0,CFD-AF-217-155-N.jpg,NaN,1,Asian,Female,White,Male
18,1,0,CFD-BM-225-154-N.jpg,NaN,1,Black,Male,White,Male
18,1,0,CFD-LM-208-110-N.jpg,NaN,1,Latino,Male,White,Male
18,1,0,CFD-LF-205-100-N.jpg,NaN,1,Latino,Female,White,Male
18,1,0,CFD-BF-242-154-N.jpg,NaN,1,Black,Female,White,Male
18,1,0,CFD-BF-242-154-N.jpg,0.404747083000984,1,Black,Female,White,Male
18,1,0,CFD-BF-242-154-N.jpg,0.348734954000975,1,Black,Female,White,Male
18,1,0,CFD-BF-242-154-N.jpg,0.324316612000985,1,Black,Female,White,Male
19,1,0,CFD-BF-245-178-N.jpg,NaN,1,Black,Female,White,Male
19,1,0,CFD-BF-245-178-N.jpg,0.493699653998192,1,Black,Female,White,Male
19,1,0,CFD-LF-232-199-N.jpg,NaN,1,Latino,Female,White,Male
19,1,0,CFD-WF-214-122-N.jpg,NaN,1,White,Female,White,Male
19,1,0,CFD-WF-214-122-N.jpg,0.549740659000236,1,White,Female,White,Male
19,1,0,CFD-WM-023-001-N.jpg,NaN,1,White,Male,White,Male
19,1,0,CFD-LM-215-247-N.jpg,NaN,1,Latino,Male,White,Male
19,1,0,CFD-LM-215-247-N.jpg,0.606453305001196,1,Latino,Male,White,Male
19,1,0,CFD-AM-231-136-N.jpg,NaN,1,Asian,Male,White,Male
19,1,0,CFD-LM-209-111-N.jpg,NaN,1,Latino,Male,White,Male
20,1,0,CFD-WM-026-001-N.jpg,NaN,1,White,Male,White,Male
20,1,0,CFD-WF-024-003-N.jpg,NaN,1,White,Female,White,Male
20,1,0,CFD-BM-239-136-N.jpg,NaN,1,Black,Male,White,Male
20,1,0,CFD-WF-001-003-N.jpg,NaN,1,White,Female,White,Male
20,1,0,CFD-WF-001-003-N.jpg,0.555364334999467,1,White,Female,White,Male
20,1,0,CFD-WF-001-003-N.jpg,0.571855475998746,1,White,Female,White,Male
20,1,0,CFD-BM-213-134-N.jpg,NaN,1,Black,Male,White,Male
20,1,0,CFD-WM-214-026-N.jpg,NaN,1,White,Male,White,Male
20,1,0,CFD-WM-233-106-N.jpg,NaN,1,White,Male,White,Male
20,1,0,CFD-WM-233-106-N.jpg,0.593227778001165,1,White,Male,White,Male
21,1,0,CFD-AM-246-184-N.jpg,NaN,1,Asian,Male,White,Male
21,1,0,CFD-WF-014-002-N.jpg,NaN,1,White,Female,White,Male
21,1,0,CFD-WF-014-002-N.jpg,0.542612347002432,1,White,Female,White,Male
21,1,0,CFD-WM-002-009-N.jpg,NaN,1,White,Male,White,Male
21,1,0,CFD-WM-016-001-N.jpg,NaN,1,White,Male,White,Male
21,1,0,CFD-WM-016-001-N.jpg,0.46538915400015,1,White,Male,White,Male
21,1,0,CFD-LF-218-072-N.jpg,NaN,1,Latino,Female,White,Male
21,1,0,CFD-LF-232-199-N.jpg,NaN,1,Latino,Female,White,Male
21,1,0,CFD-AM-209-048-N.jpg,NaN,1,Asian,Male,White,Male
21,1,0,CFD-AM-209-048-N.jpg,0.58803852499841,1,Asian,Male,White,Male
22,1,0,CFD-WM-012-001-N.jpg,NaN,1,White,Male,White,Male
22,1,0,CFD-WF-005-010-N.jpg,NaN,1,White,Female,White,Male
22,1,0,CFD-WM-001-014-N.jpg,NaN,1,White,Male,White,Male
22,1,0,CFD-WM-001-014-N.jpg,0.505088680001791,1,White,Male,White,Male
22,1,0,CFD-WM-001-014-N.jpg,0.45642680599849,1,White,Male,White,Male
22,1,0,CFD-BF-211-168-N.jpg,NaN,1,Black,Female,White,Male
22,1,0,CFD-LM-217-162-N.jpg,NaN,1,Latino,Male,White,Male
22,1,0,CFD-LM-217-162-N.jpg,0.4366755810006,1,Latino,Male,White,Male
22,1,0,CFD-LM-213-061-N.jpg,NaN,1,Latino,Male,White,Male
22,1,0,CFD-AF-252-135-N.jpg,NaN,1,Asian,Female,White,Male
23,1,0,CFD-BF-212-315-N.jpg,NaN,1,Black,Female,White,Male
23,1,0,CFD-WM-010-001-N.jpg,NaN,1,White,Male,White,Male
23,1,0,CFD-WF-028-023-N.jpg,NaN,1,White,Female,White,Male
23,1,0,CFD-WF-028-023-N.jpg,0.49634627100022,1,White,Female,White,Male
23,1,0,CFD-BM-203-001-N.jpg,NaN,1,Black,Male,White,Male
23,1,0,CFD-BM-243-218-N.jpg,NaN,1,Black,Male,White,Male
23,1,0,CFD-BM-243-218-N.jpg,0.565166540000064,1,Black,Male,White,Male
23,1,0,CFD-BM-243-218-N.jpg,0.429446033002023,1,Black,Male,White,Male
23,1,0,CFD-LM-224-162-N.jpg,NaN,1,Latino,Male,White,Male
23,1,0,CFD-WM-255-219-N.jpg,NaN,1,White,Male,White,Male
24,1,0,CFD-BM-230-232-N.jpg,NaN,1,Black,Male,White,Male
24,1,0,CFD-BM-230-232-N.jpg,0.46812575900185,1,Black,Male,White,Male
24,1,0,CFD-LM-234-176-N.jpg,NaN,1,Latino,Male,White,Male
24,1,0,CFD-WM-002-009-N.jpg,NaN,1,White,Male,White,Male
24,1,0,CFD-LM-235-231-N.jpg,NaN,1,Latino,Male,White,Male
24,1,0,CFD-LM-235-231-N.jpg,0.452318006999121,1,Latino,Male,White,Male
24,1,0,CFD-AF-214-139-N.jpg,NaN,1,Asian,Female,White,Male
24,1,0,CFD-LM-217-162-N.jpg,NaN,1,Latino,Male,White,Male
24,1,0,CFD-LM-217-162-N.jpg,0.537124113001482,1,Latino,Male,White,Male
24,1,0,CFD-BM-221-198-N.jpg,NaN,1,Black,Male,White,Male
25,0,1,CFD-BF-227-137-N_degraded.jpg,0.513887799999793,1,Black,Female,White,Male
25,0,1,CFD-AM-209-048-N_degraded.jpg,NaN,1,Asian,Male,White,Male
25,0,1,CFD-LF-243-175-N_degraded.jpg,NaN,1,Latino,Female,White,Male
25,0,1,CFD-WF-204-038-N_degraded.jpg,NaN,1,White,Female,White,Male
25,0,1,CFD-AF-242-158-N_degraded.jpg,NaN,1,Asian,Female,White,Male
25,0,1,CFD-LF-212-066-N_degraded.jpg,NaN,1,Latino,Female,White,Male
25,0,1,CFD-BF-218-207-N_degraded.jpg,NaN,1,Black,Female,White,Male
25,0,1,CFD-BF-227-137-N_degraded.jpg,0.568754527001147,1,Black,Female,White,Male
25,0,1,CFD-BF-227-137-N_degraded.jpg,0.456839487000252,1,Black,Female,White,Male
25,0,1,CFD-AF-211-066-N_degraded.jpg,NaN,1,Asian,Female,White,Male
26,0,1,CFD-AF-232-078-N_degraded.jpg,0.486956110999017,1,Asian,Female,White,Male
26,0,1,CFD-AF-232-078-N_degraded.jpg,0.599199785003293,1,Asian,Female,White,Male
26,0,1,CFD-BM-222-173-N_degraded.jpg,NaN,1,Black,Male,White,Male
26,0,1,CFD-AF-232-078-N_degraded.jpg,0.549609532001341,1,Asian,Female,White,Male
26,0,1,CFD-LF-238-154-N_degraded.jpg,NaN,1,Latino,Female,White,Male
26,0,1,CFD-WM-018-002-N_degraded.jpg,NaN,1,White,Male,White,Male
26,0,1,CFD-BM-204-003-N_degraded.jpg,NaN,1,Black,Male,White,Male
26,0,1,CFD-WF-023-003-N_degraded.jpg,NaN,1,White,Female,White,Male
26,0,1,CFD-WF-232-161-N_degraded.jpg,NaN,1,White,Female,White,Male
26,0,1,CFD-WF-028-023-N_degraded.jpg,NaN,1,White,Female,White,Male
27,0,1,CFD-BM-219-141-N_degraded.jpg,0.492090062998614,1,Black,Male,White,Male
27,0,1,CFD-LF-203-066-N_degraded.jpg,NaN,1,Latino,Female,White,Male
27,0,1,CFD-BM-219-141-N_degraded.jpg,0.503737103001185,1,Black,Male,White,Male
27,0,1,CFD-LM-226-175-N_degraded.jpg,NaN,1,Latino,Male,White,Male
27,0,1,CFD-LF-216-121-N_degraded.jpg,NaN,1,Latino,Female,White,Male
27,0,1,CFD-WM-230-131-N_degraded.jpg,NaN,1,White,Male,White,Male
27,0,1,CFD-LF-241-188-N_degraded.jpg,NaN,1,Latino,Female,White,Male
27,0,1,CFD-BF-234-167-N_degraded.jpg,NaN,1,Black,Female,White,Male
27,0,1,CFD-BM-219-141-N_degraded.jpg,0.611489935999998,1,Black,Male,White,Male
27,0,1,CFD-LM-234-176-N_degraded.jpg,NaN,1,Latino,Male,White,Male
28,0,1,CFD-LM-228-188-N_degraded.jpg,NaN,1,Latino,Male,White,Male
28,0,1,CFD-LM-226-175-N_degraded.jpg,NaN,1,Latino,Male,White,Male
28,0,1,CFD-BM-200-046-N_degraded.jpg,NaN,1,Black,Male,White,Male
28,0,1,CFD-WM-028-003-N_degraded.jpg,NaN,1,White,Male,White,Male
28,0,1,CFD-BM-219-141-N_degraded.jpg,NaN,1,Black,Male,White,Male
28,0,1,CFD-LM-242-002-N_degraded.jpg,NaN,0,Latino,Male,White,Male
28,0,1,CFD-LM-242-002-N_degraded.jpg,NaN,0,Latino,Male,White,Male
28,0,1,CFD-LM-242-002-N_degraded.jpg,NaN,0,Latino,Male,White,Male
28,0,1,CFD-WF-012-002-N_degraded.jpg,NaN,1,White,Female,White,Male
28,0,1,CFD-AF-247-278-N_degraded.jpg,NaN,1,Asian,Female,White,Male
29,0,1,CFD-AM-236-090-N_degraded.jpg,0.464519351997296,1,Asian,Male,White,Male
29,0,1,CFD-WM-247-084-N_degraded.jpg,NaN,1,White,Male,White,Male
29,0,1,CFD-AM-236-090-N_degraded.jpg,0.527893749000214,1,Asian,Male,White,Male
29,0,1,CFD-LF-225-164-N_degraded.jpg,NaN,1,Latino,Female,White,Male
29,0,1,CFD-AM-236-090-N_degraded.jpg,0.609632421001152,1,Asian,Male,White,Male
29,0,1,CFD-LF-233-277-N_degraded.jpg,NaN,1,Latino,Female,White,Male
29,0,1,CFD-LM-217-162-N_degraded.jpg,NaN,1,Latino,Male,White,Male
29,0,1,CFD-AF-252-135-N_degraded.jpg,NaN,1,Asian,Female,White,Male
29,0,1,CFD-AF-228-173-N_degraded.jpg,NaN,1,Asian,Female,White,Male
29,0,1,CFD-AM-210-035-N_degraded.jpg,NaN,1,Asian,Male,White,Male
30,0,1,CFD-WM-014-002-N_degraded.jpg,NaN,1,White,Male,White,Male
30,0,1,CFD-LF-220-120-N_degraded.jpg,NaN,1,Latino,Female,White,Male
30,0,1,CFD-AM-208-143-N_degraded.jpg,0.568218560001696,1,Asian,Male,White,Male
30,0,1,CFD-AM-208-143-N_degraded.jpg,0.512834798999393,1,Asian,Male,White,Male
30,0,1,CFD-AF-201-060-N_degraded.jpg,NaN,1,Asian,Female,White,Male
30,0,1,CFD-BM-244-197-N_degraded.jpg,NaN,1,Black,Male,White,Male
30,0,1,CFD-WF-005-010-N_degraded.jpg,NaN,1,White,Female,White,Male
30,0,1,CFD-WM-233-106-N_degraded.jpg,NaN,1,White,Male,White,Male
30,0,1,CFD-WF-203-229-N_degraded.jpg,NaN,1,White,Female,White,Male
30,0,1,CFD-AM-208-143-N_degraded.jpg,0.539780864000932,1,Asian,Male,White,Male
31,0,1,CFD-LF-208-127-N_degraded.jpg,NaN,1,Latino,Female,White,Male
31,0,1,CFD-WM-028-003-N_degraded.jpg,NaN,1,White,Male,White,Male
31,0,1,CFD-LF-232-199-N_degraded.jpg,0.572415339996951,1,Latino,Female,White,Male
31,0,1,CFD-BM-224-073-N_degraded.jpg,NaN,1,Black,Male,White,Male
31,0,1,CFD-LF-232-199-N_degraded.jpg,0.521061089002615,1,Latino,Female,White,Male
31,0,1,CFD-WF-031-027-N_degraded.jpg,NaN,1,White,Female,White,Male
31,0,1,CFD-LF-215-157-N_degraded.jpg,NaN,1,Latino,Female,White,Male
31,0,1,CFD-LM-212-143-N_degraded.jpg,NaN,1,Latino,Male,White,Male
31,0,1,CFD-LF-232-199-N_degraded.jpg,0.549768255001254,1,Latino,Female,White,Male
31,0,1,CFD-BM-226-276-N_degraded.jpg,NaN,1,Black,Male,White,Male
32,0,1,CFD-WF-201-156-N_degraded.jpg,0.547493308000412,1,White,Female,White,Male
32,0,1,CFD-BF-239-180-N_degraded.jpg,NaN,1,Black,Female,White,Male
32,0,1,CFD-AF-239-171-N_degraded.jpg,NaN,1,Asian,Female,White,Male
32,0,1,CFD-WF-201-156-N_degraded.jpg,0.577228237001691,1,White,Female,White,Male
32,0,1,CFD-BM-209-088-N_degraded.jpg,NaN,1,Black,Male,White,Male
32,0,1,CFD-WF-201-156-N_degraded.jpg,0.537762302999909,1,White,Female,White,Male
32,0,1,CFD-BM-203-001-N_degraded.jpg,NaN,1,Black,Male,White,Male
