Trial,nBack,Degradation,Image,RT,Accuracy,Race,Gender
7,0,1,CFD-LM-211-128-N_degraded.jpg,NaN,1,Latino,Male
7,0,1,CFD-LM-238-129-N_degraded.jpg,0.558589928001311,1,Latino,Male
7,0,1,CFD-BF-209-172-N_degraded.jpg,NaN,1,Black,Female
7,0,1,CFD-BM-242-233-N_degraded.jpg,NaN,1,Black,Male
8,0,1,CFD-WF-024-003-N_degraded.jpg,NaN,1,White,Female
8,0,1,CFD-LF-207-198-N_degraded.jpg,NaN,1,Latino,Female
8,0,1,CFD-AF-219-106-N_degraded.jpg,NaN,1,Asian,Female
8,0,1,CFD-LF-228-125-N_degraded.jpg,NaN,1,Latino,Female
8,0,1,CFD-BM-245-164-N_degraded.jpg,0.532173281000723,1,Black,Male
8,0,1,CFD-LM-227-103-N_degraded.jpg,NaN,1,Latino,Male
8,0,1,CFD-BM-245-164-N_degraded.jpg,0.484722260000126,1,Black,Male
8,0,1,CFD-BM-245-164-N_degraded.jpg,0.644022702999791,1,Black,Male
8,0,1,CFD-LF-240-199-N_degraded.jpg,NaN,1,Latino,Female
8,0,1,CFD-AF-218-157-N_degraded.jpg,NaN,1,Asian,Female
9,0,1,CFD-LF-241-188-N_degraded.jpg,NaN,1,Latino,Female
9,0,1,CFD-AF-250-200-N_degraded.jpg,0.599733031001961,1,Asian,Female
9,0,1,CFD-WF-018-017-N_degraded.jpg,NaN,1,White,Female
9,0,1,CFD-AF-250-200-N_degraded.jpg,0.487335968002299,1,Asian,Female
9,0,1,CFD-AF-241-141-N_degraded.jpg,NaN,1,Asian,Female
9,0,1,CFD-WF-012-002-N_degraded.jpg,NaN,1,White,Female
9,0,1,CFD-AF-250-200-N_degraded.jpg,0.643839114000002,1,Asian,Female
9,0,1,CFD-AF-233-190-N_degraded.jpg,NaN,1,Asian,Female
9,0,1,CFD-AM-205-153-N_degraded.jpg,NaN,1,Asian,Male
9,0,1,CFD-AF-234-208-N_degraded.jpg,NaN,1,Asian,Female
10,0,1,CFD-WM-229-129-N_degraded.jpg,NaN,1,White,Male
10,0,1,CFD-AF-251-093-N_degraded.jpg,0.55144728400046,1,Asian,Female
10,0,1,CFD-AF-251-093-N_degraded.jpg,0.527768695003033,1,Asian,Female
10,0,1,CFD-WM-214-026-N_degraded.jpg,NaN,1,White,Male
10,0,1,CFD-AF-215-70-N_degraded.jpg,NaN,1,Asian,Female
10,0,1,CFD-LM-209-111-N_degraded.jpg,NaN,1,Latino,Male
10,0,1,CFD-AF-252-135-N_degraded.jpg,NaN,1,Asian,Female
10,0,1,CFD-AM-210-035-N_degraded.jpg,NaN,1,Asian,Male
10,0,1,CFD-BM-231-155-N_degraded.jpg,NaN,1,Black,Male
10,0,1,CFD-AF-251-093-N_degraded.jpg,0.471589763998054,1,Asian,Female
11,0,1,CFD-BF-201-080-N_degraded.jpg,0.623718765997182,1,Black,Female
11,0,1,CFD-LF-211-003-N_degraded.jpg,NaN,1,Latino,Female
11,0,1,CFD-BF-215-177-N_degraded.jpg,NaN,1,Black,Female
11,0,1,CFD-AM-252-114-N_degraded.jpg,NaN,1,Asian,Male
11,0,1,CFD-BF-201-080-N_degraded.jpg,0.672743335999257,1,Black,Female
11,0,1,CFD-BF-201-080-N_degraded.jpg,0.568663589001517,1,Black,Female
11,0,1,CFD-WM-034-030-N_degraded.jpg,NaN,1,White,Male
11,0,1,CFD-WM-019-003-N_degraded.jpg,NaN,1,White,Male
11,0,1,CFD-AF-233-190-N_degraded.jpg,NaN,1,Asian,Female
11,0,1,CFD-BF-205-141-N_degraded.jpg,NaN,1,Black,Female
12,0,1,CFD-LF-205-100-N_degraded.jpg,0.57661301600092,1,Latino,Female
12,0,1,CFD-WM-019-003-N_degraded.jpg,NaN,1,White,Male
12,0,1,CFD-WF-201-156-N_degraded.jpg,NaN,1,White,Female
12,0,1,CFD-BM-243-218-N_degraded.jpg,NaN,1,Black,Male
12,0,1,CFD-WM-013-001-N_degraded.jpg,NaN,1,White,Male
12,0,1,CFD-BF-208-266-N_degraded.jpg,NaN,1,Black,Female
12,0,1,CFD-LF-205-100-N_degraded.jpg,0.70484649699938,1,Latino,Female
12,0,1,CFD-LM-209-111-N_degraded.jpg,NaN,1,Latino,Male
12,0,1,CFD-BM-245-164-N_degraded.jpg,NaN,1,Black,Male
12,0,1,CFD-LF-205-100-N_degraded.jpg,0.59245389300122,1,Latino,Female
13,0,0,CFD-AF-246-242-N.jpg,NaN,1,Asian,Female
13,0,0,CFD-BF-210-130-N.jpg,NaN,1,Black,Female
13,0,0,CFD-BF-216-132-N.jpg,0.611758377002843,1,Black,Female
13,0,0,CFD-BF-216-132-N.jpg,0.436435502997483,1,Black,Female
13,0,0,CFD-BF-216-132-N.jpg,0.507674704000237,1,Black,Female
13,0,0,CFD-AF-200-228-N.jpg,NaN,1,Asian,Female
13,0,0,CFD-AM-212-050-N.jpg,NaN,1,Asian,Male
13,0,0,CFD-BF-220-161-N.jpg,NaN,1,Black,Female
13,0,0,CFD-LF-231-260-N.jpg,NaN,1,Latino,Female
13,0,0,CFD-WM-248-036-N.jpg,NaN,1,White,Male
14,0,0,CFD-LF-225-164-N.jpg,NaN,1,Latino,Female
14,0,0,CFD-WM-239-128-N.jpg,NaN,1,White,Male
14,0,0,CFD-LF-236-221-N.jpg,NaN,1,Latino,Female
14,0,0,CFD-LF-204-133-N.jpg,NaN,1,Latino,Female
14,0,0,CFD-BM-210-148-N.jpg,0.6824177410017,1,Black,Male
14,0,0,CFD-AM-219-101-N.jpg,NaN,1,Asian,Male
14,0,0,CFD-BM-238-242-N.jpg,NaN,1,Black,Male
14,0,0,CFD-BM-210-148-N.jpg,0.491138415000023,1,Black,Male
14,0,0,CFD-BM-210-148-N.jpg,0.627832707999914,1,Black,Male
14,0,0,CFD-AM-234-355-N.jpg,NaN,1,Asian,Male
15,0,0,CFD-AF-212-097-N.jpg,NaN,1,Asian,Female
15,0,0,CFD-LF-208-127-N.jpg,0.632633016000909,1,Latino,Female
15,0,0,CFD-LM-200-045-N.jpg,NaN,1,Latino,Male
15,0,0,CFD-WF-021-002-N.jpg,NaN,1,White,Female
15,0,0,CFD-WF-025-019-N.jpg,NaN,1,White,Female
15,0,0,CFD-AM-225-102-N.jpg,NaN,1,Asian,Male
15,0,0,CFD-LF-208-127-N.jpg,0.5774951530002,1,Latino,Female
15,0,0,CFD-AF-253-130-N.jpg,NaN,1,Asian,Female
15,0,0,CFD-WF-024-003-N.jpg,NaN,1,White,Female
15,0,0,CFD-LF-208-127-N.jpg,0.549790863999078,1,Latino,Female
16,0,0,CFD-AF-223-183-N.jpg,NaN,1,Asian,Female
16,0,0,CFD-WF-203-229-N.jpg,0.618651090997446,1,White,Female
16,0,0,CFD-LM-220-329-N.jpg,NaN,1,Latino,Male
16,0,0,CFD-WF-029-002-N.jpg,NaN,1,White,Female
16,0,0,CFD-AM-203-086-N.jpg,NaN,1,Asian,Male
16,0,0,CFD-BF-244-231-N.jpg,NaN,1,Black,Female
16,0,0,CFD-WF-214-122-N.jpg,NaN,1,White,Female
16,0,0,CFD-WF-203-229-N.jpg,0.624623868003255,1,White,Female
16,0,0,CFD-WF-203-229-N.jpg,0.457135419001133,1,White,Female
16,0,0,CFD-AM-220-134-N.jpg,NaN,1,Asian,Male
17,0,0,CFD-AM-246-184-N.jpg,0.618083278997801,1,Asian,Male
17,0,0,CFD-LM-230-202-N.jpg,0.378101789003267,0,Latino,Male
17,0,0,CFD-AM-246-184-N.jpg,0.570962667999993,1,Asian,Male
17,0,0,CFD-WF-210-086-N.jpg,NaN,1,White,Female
17,0,0,CFD-BM-228-145-N.jpg,NaN,1,Black,Male
17,0,0,CFD-AM-208-143-N.jpg,NaN,1,Asian,Male
17,0,0,CFD-BM-211-174-N.jpg,NaN,1,Black,Male
17,0,0,CFD-BF-221-223-N.jpg,NaN,1,Black,Female
17,0,0,CFD-AF-238-185-N.jpg,NaN,1,Asian,Female
17,0,0,CFD-AM-246-184-N.jpg,0.562032814003032,1,Asian,Male
18,0,0,CFD-BM-241-235-N.jpg,NaN,1,Black,Male
18,0,0,CFD-BM-217-082-N.jpg,NaN,1,Black,Male
18,0,0,CFD-BF-051-035-N.jpg,NaN,1,Black,Female
18,0,0,CFD-BM-232-213-N.jpg,NaN,1,Black,Male
18,0,0,CFD-BF-239-180-N.jpg,0.556632981999428,1,Black,Female
18,0,0,CFD-BF-239-180-N.jpg,0.541192767999746,1,Black,Female
18,0,0,CFD-LM-225-130-N.jpg,NaN,1,Latino,Male
18,0,0,CFD-WM-021-001-N.jpg,NaN,1,White,Male
18,0,0,CFD-BF-239-180-N.jpg,0.497150805000274,1,Black,Female
18,0,0,CFD-BF-201-080-N.jpg,NaN,1,Black,Female
19,0,0,CFD-WF-205-006-N.jpg,NaN,1,White,Female
19,0,0,CFD-AM-228-214-N.jpg,NaN,1,Asian,Male
19,0,0,CFD-AF-234-208-N.jpg,0.483399467000709,1,Asian,Female
19,0,0,CFD-LF-211-003-N.jpg,NaN,1,Latino,Female
19,0,0,CFD-WF-206-147-N.jpg,NaN,1,White,Female
19,0,0,CFD-AF-234-208-N.jpg,0.636834479999379,1,Asian,Female
19,0,0,CFD-LF-234-139-N.jpg,NaN,1,Latino,Female
19,0,0,CFD-AF-234-208-N.jpg,0.497311786999489,1,Asian,Female
19,0,0,CFD-AM-205-153-N.jpg,NaN,1,Asian,Male
19,0,0,CFD-LM-221-216-N.jpg,NaN,1,Latino,Male
20,0,0,CFD-LM-223-175-N.jpg,NaN,1,Latino,Male
20,0,0,CFD-BF-201-080-N.jpg,0.49321884299934,1,Black,Female
20,0,0,CFD-WF-002-004-N.jpg,NaN,1,White,Female
20,0,0,CFD-WM-019-003-N.jpg,NaN,1,White,Male
20,0,0,CFD-LM-238-129-N.jpg,NaN,1,Latino,Male
20,0,0,CFD-WM-002-009-N.jpg,NaN,1,White,Male
20,0,0,CFD-AM-223-138-N.jpg,NaN,1,Asian,Male
20,0,0,CFD-BF-201-080-N.jpg,0.650280695997935,1,Black,Female
20,0,0,CFD-BF-201-080-N.jpg,0.63386988899947,1,Black,Female
20,0,0,CFD-AF-233-190-N.jpg,NaN,1,Asian,Female
21,0,0,CFD-WF-202-056-N.jpg,NaN,1,White,Female
21,0,0,CFD-LF-224-176-N.jpg,0.662483481999516,1,Latino,Female
21,0,0,CFD-WM-004-010-N.jpg,NaN,1,White,Male
21,0,0,CFD-AF-201-060-N.jpg,NaN,1,Asian,Female
21,0,0,CFD-LF-224-176-N.jpg,0.594747877999907,1,Latino,Female
21,0,0,CFD-WM-024-015-N.jpg,NaN,1,White,Male
21,0,0,CFD-WM-009-002-N.jpg,NaN,1,White,Male
21,0,0,CFD-WF-022-017-N.jpg,0.654973315999086,0,White,Female
21,0,0,CFD-LF-224-176-N.jpg,0.55020317600065,1,Latino,Female
21,0,0,CFD-AF-200-228-N.jpg,NaN,1,Asian,Female
22,0,0,CFD-LF-201-035-N.jpg,NaN,1,Latino,Female
22,0,0,CFD-WF-206-147-N.jpg,NaN,1,White,Female
22,0,0,CFD-BF-233-116-N.jpg,0.639019831000041,1,Black,Female
22,0,0,CFD-BM-046-006-N.jpg,NaN,1,Black,Male
22,0,0,CFD-BM-224-073-N.jpg,NaN,1,Black,Male
22,0,0,CFD-BF-233-116-N.jpg,0.559300060998794,1,Black,Female
22,0,0,CFD-LM-224-162-N.jpg,NaN,1,Latino,Male
22,0,0,CFD-BF-233-116-N.jpg,0.520705594997708,1,Black,Female
22,0,0,CFD-LF-242-121-N.jpg,NaN,1,Latino,Female
22,0,0,CFD-AM-206-086-N.jpg,NaN,1,Asian,Male
23,0,0,CFD-AF-239-171-N.jpg,NaN,1,Asian,Female
23,0,0,CFD-WF-210-086-N.jpg,NaN,1,White,Female
23,0,0,CFD-AF-232-078-N.jpg,NaN,1,Asian,Female
23,0,0,CFD-BM-234-172-N.jpg,0.535332113999175,1,Black,Male
23,0,0,CFD-BM-243-218-N.jpg,NaN,1,Black,Male
23,0,0,CFD-BM-233-285-N.jpg,NaN,1,Black,Male
23,0,0,CFD-BM-239-136-N.jpg,NaN,1,Black,Male
23,0,0,CFD-BM-234-172-N.jpg,0.437113697000314,1,Black,Male
23,0,0,CFD-AM-239-147-N.jpg,NaN,1,Asian,Male
23,0,0,CFD-BM-234-172-N.jpg,0.481607123998401,1,Black,Male
24,0,0,CFD-AM-240-191-N.jpg,NaN,1,Asian,Male
24,0,0,CFD-WM-011-002-N.jpg,0.664647043999139,1,White,Male
24,0,0,CFD-LF-234-139-N.jpg,NaN,1,Latino,Female
24,0,0,CFD-AF-212-097-N.jpg,NaN,1,Asian,Female
24,0,0,CFD-LF-242-121-N.jpg,NaN,1,Latino,Female
24,0,0,CFD-BM-239-136-N.jpg,NaN,1,Black,Male
24,0,0,CFD-WM-011-002-N.jpg,0.802080920002481,1,White,Male
24,0,0,CFD-LF-207-198-N.jpg,NaN,1,Latino,Female
24,0,0,CFD-WM-011-002-N.jpg,0.568956807001086,1,White,Male
24,0,0,CFD-LM-234-176-N.jpg,NaN,1,Latino,Male
25,2,1,CFD-LM-211-128-N_degraded.jpg,NaN,1,Latino,Male
25,2,1,CFD-BM-221-198-N_degraded.jpg,NaN,1,Black,Male
25,2,1,CFD-LM-211-128-N_degraded.jpg,0.420195040998806,1,Latino,Male
25,2,1,CFD-LM-211-128-N_degraded.jpg,0.828144053000869,0,Latino,Male
25,2,1,CFD-AM-207-108-N_degraded.jpg,NaN,1,Asian,Male
25,2,1,CFD-LM-247-095-N_degraded.jpg,NaN,1,Latino,Male
25,2,1,CFD-AM-244-222-N_degraded.jpg,NaN,1,Asian,Male
25,2,1,CFD-LM-208-110-N_degraded.jpg,NaN,1,Latino,Male
25,2,1,CFD-AM-244-222-N_degraded.jpg,0.738000422003097,1,Asian,Male
25,2,1,CFD-WF-204-038-N_degraded.jpg,NaN,1,White,Female
26,2,1,CFD-WF-201-156-N_degraded.jpg,NaN,1,White,Female
26,2,1,CFD-WM-257-161-N_degraded.jpg,NaN,1,White,Male
26,2,1,CFD-AF-226-251-N_degraded.jpg,NaN,1,Asian,Female
26,2,1,CFD-LF-214-090-N_degraded.jpg,NaN,1,Latino,Female
26,2,1,CFD-WM-025-002-N_degraded.jpg,NaN,1,White,Male
26,2,1,CFD-LF-214-090-N_degraded.jpg,NaN,0,Latino,Female
26,2,1,CFD-WM-025-002-N_degraded.jpg,0.492421126000409,1,White,Male
26,2,1,CFD-LF-214-090-N_degraded.jpg,0.507472485998733,1,Latino,Female
26,2,1,CFD-BF-225-192-N_degraded.jpg,NaN,1,Black,Female
26,2,1,CFD-WF-018-017-N_degraded.jpg,NaN,1,White,Female
27,2,1,CFD-AF-226-251-N_degraded.jpg,NaN,1,Asian,Female
27,2,1,CFD-BF-211-168-N_degraded.jpg,NaN,1,Black,Female
27,2,1,CFD-LM-211-128-N_degraded.jpg,NaN,1,Latino,Male
27,2,1,CFD-BF-211-168-N_degraded.jpg,0.556717864001257,1,Black,Female
27,2,1,CFD-BF-211-168-N_degraded.jpg,NaN,1,Black,Female
27,2,1,CFD-BM-240-207-N_degraded.jpg,NaN,1,Black,Male
27,2,1,CFD-WM-230-131-N_degraded.jpg,NaN,1,White,Male
27,2,1,CFD-LM-243-075-N_degraded.jpg,NaN,1,Latino,Male
27,2,1,CFD-WM-230-131-N_degraded.jpg,0.554687976000423,1,White,Male
27,2,1,CFD-LF-221-002-N_degraded.jpg,0.649953224001365,0,Latino,Female
28,2,1,CFD-BM-226-276-N_degraded.jpg,NaN,1,Black,Male
28,2,1,CFD-WF-025-019-N_degraded.jpg,NaN,1,White,Female
28,2,1,CFD-BM-226-276-N_degraded.jpg,0.481060971000261,1,Black,Male
28,2,1,CFD-WF-025-019-N_degraded.jpg,0.425665408001805,1,White,Female
28,2,1,CFD-AF-244-168-N_degraded.jpg,NaN,1,Asian,Female
28,2,1,CFD-WF-207-014-N_degraded.jpg,NaN,1,White,Female
28,2,1,CFD-AF-244-168-N_degraded.jpg,0.604142350999609,1,Asian,Female
28,2,1,CFD-AF-217-155-N_degraded.jpg,NaN,1,Asian,Female
28,2,1,CFD-WM-006-002-N_degraded.jpg,NaN,1,White,Male
28,2,1,CFD-WM-004-010-N_degraded.jpg,NaN,1,White,Male
29,2,1,CFD-LM-232-204-N_degraded.jpg,NaN,1,Latino,Male
29,2,1,CFD-WF-031-027-N_degraded.jpg,NaN,1,White,Female
29,2,1,CFD-AF-220-107-N_degraded.jpg,NaN,1,Asian,Female
29,2,1,CFD-WF-031-027-N_degraded.jpg,0.570995332000166,1,White,Female
29,2,1,CFD-WF-031-027-N_degraded.jpg,NaN,1,White,Female
29,2,1,CFD-WF-001-003-N_degraded.jpg,NaN,1,White,Female
29,2,1,CFD-WM-032-001-N_degraded.jpg,NaN,1,White,Male
29,2,1,CFD-WF-001-003-N_degraded.jpg,0.679004421999707,1,White,Female
29,2,1,CFD-BF-232-187-N_degraded.jpg,NaN,1,Black,Female
29,2,1,CFD-LM-200-045-N_degraded.jpg,NaN,1,Latino,Male
30,2,1,CFD-LM-238-129-N_degraded.jpg,NaN,1,Latino,Male
30,2,1,CFD-BF-210-130-N_degraded.jpg,NaN,1,Black,Female
30,2,1,CFD-LF-228-125-N_degraded.jpg,NaN,1,Latino,Female
30,2,1,CFD-BF-210-130-N_degraded.jpg,0.481728177997866,1,Black,Female
30,2,1,CFD-LF-228-125-N_degraded.jpg,0.546502419998433,1,Latino,Female
30,2,1,CFD-LF-228-125-N_degraded.jpg,NaN,1,Latino,Female
30,2,1,CFD-BM-215-155-N_degraded.jpg,NaN,1,Black,Male
30,2,1,CFD-AF-241-141-N_degraded.jpg,NaN,1,Asian,Female
30,2,1,CFD-AF-216-106-N_degraded.jpg,NaN,1,Asian,Female
30,2,1,CFD-BM-239-136-N_degraded.jpg,0.671227473001636,0,Black,Male
31,2,1,CFD-AM-218-085-N_degraded.jpg,NaN,1,Asian,Male
31,2,1,CFD-BM-208-065-N_degraded.jpg,NaN,1,Black,Male
31,2,1,CFD-AM-218-085-N_degraded.jpg,0.445000814997911,1,Asian,Male
31,2,1,CFD-BM-208-065-N_degraded.jpg,0.460902505001286,1,Black,Male
31,2,1,CFD-LM-227-103-N_degraded.jpg,NaN,1,Latino,Male
31,2,1,CFD-AM-230-150-N_degraded.jpg,NaN,1,Asian,Male
31,2,1,CFD-LM-227-103-N_degraded.jpg,NaN,0,Latino,Male
31,2,1,CFD-LM-215-247-N_degraded.jpg,NaN,1,Latino,Male
31,2,1,CFD-BM-223-171-N_degraded.jpg,NaN,1,Black,Male
31,2,1,CFD-BM-218-132-N_degraded.jpg,NaN,1,Black,Male
32,2,1,CFD-BF-206-143-N_degraded.jpg,NaN,1,Black,Female
32,2,1,CFD-LF-220-120-N_degraded.jpg,NaN,1,Latino,Female
32,2,1,CFD-BF-206-143-N_degraded.jpg,0.497149495000485,1,Black,Female
32,2,1,CFD-WM-029-023-N_degraded.jpg,NaN,1,White,Male
32,2,1,CFD-LM-233-171-N_degraded.jpg,NaN,1,Latino,Male
32,2,1,CFD-LM-219-295-N_degraded.jpg,NaN,1,Latino,Male
32,2,1,CFD-LM-233-171-N_degraded.jpg,0.90651995799999,1,Latino,Male
32,2,1,CFD-WM-032-001-N_degraded.jpg,NaN,1,White,Male
32,2,1,CFD-LM-233-171-N_degraded.jpg,0.484323464999761,1,Latino,Male
32,2,1,CFD-WF-006-002-N_degraded.jpg,NaN,1,White,Female
33,2,1,CFD-BF-206-143-N_degraded.jpg,NaN,1,Black,Female
33,2,1,CFD-WM-247-084-N_degraded.jpg,NaN,1,White,Male
33,2,1,CFD-BF-206-143-N_degraded.jpg,0.438273555002525,1,Black,Female
33,2,1,CFD-WF-008-002-N_degraded.jpg,NaN,1,White,Female
33,2,1,CFD-WM-247-084-N_degraded.jpg,NaN,1,White,Male
33,2,1,CFD-WF-008-002-N_degraded.jpg,0.657355975999963,1,White,Female
33,2,1,CFD-BM-235-226-N_degraded.jpg,NaN,1,Black,Male
33,2,1,CFD-LM-220-329-N_degraded.jpg,NaN,1,Latino,Male
33,2,1,CFD-BM-213-134-N_degraded.jpg,NaN,1,Black,Male
33,2,1,CFD-BF-245-178-N_degraded.jpg,NaN,1,Black,Female
34,2,1,CFD-BM-236-248-N_degraded.jpg,NaN,1,Black,Male
34,2,1,CFD-BF-230-189-N_degraded.jpg,NaN,1,Black,Female
34,2,1,CFD-WM-233-106-N_degraded.jpg,NaN,1,White,Male
34,2,1,CFD-LF-218-072-N_degraded.jpg,NaN,1,Latino,Female
34,2,1,CFD-WF-202-056-N_degraded.jpg,NaN,1,White,Female
34,2,1,CFD-LF-218-072-N_degraded.jpg,0.604369477998262,1,Latino,Female
34,2,1,CFD-BM-209-088-N_degraded.jpg,NaN,1,Black,Male
34,2,1,CFD-WF-202-056-N_degraded.jpg,NaN,1,White,Female
34,2,1,CFD-BM-209-088-N_degraded.jpg,0.660430418000033,1,Black,Male
34,2,1,CFD-BM-229-209-N_degraded.jpg,NaN,1,Black,Male
35,2,1,CFD-WM-023-001-N_degraded.jpg,NaN,1,White,Male
35,2,1,CFD-LM-243-075-N_degraded.jpg,NaN,1,Latino,Male
35,2,1,CFD-LF-223-064-N_degraded.jpg,NaN,1,Latino,Female
35,2,1,CFD-LM-243-075-N_degraded.jpg,0.451982317998045,1,Latino,Male
35,2,1,CFD-LF-223-064-N_degraded.jpg,0.564301055001124,1,Latino,Female
35,2,1,CFD-WM-229-129-N_degraded.jpg,NaN,1,White,Male
35,2,1,CFD-WF-026-002-N_degraded.jpg,NaN,1,White,Female
35,2,1,CFD-WM-032-001-N_degraded.jpg,NaN,1,White,Male
35,2,1,CFD-WF-026-002-N_degraded.jpg,0.823965030998806,1,White,Female
35,2,1,CFD-LM-206-204-N_degraded.jpg,NaN,1,Latino,Male
36,2,1,CFD-AF-212-097-N_degraded.jpg,NaN,1,Asian,Female
36,2,1,CFD-AM-213-056-N_degraded.jpg,NaN,1,Asian,Male
36,2,1,CFD-AF-212-097-N_degraded.jpg,0.482545023998682,1,Asian,Female
36,2,1,CFD-AM-213-056-N_degraded.jpg,0.538263672999165,1,Asian,Male
36,2,1,CFD-BM-234-172-N_degraded.jpg,NaN,1,Black,Male
36,2,1,CFD-AF-212-097-N_degraded.jpg,NaN,1,Asian,Female
