Trial,nBack,Degradation,Image,RT,Accuracy,Race,Gender,SubRace,SubGender
1,0,0,CFD-AF-247-278-N.jpg,0.556276939001691,1,Asian,Female,Asian,Male
1,0,0,CFD-BM-240-207-N.jpg,NaN,1,Black,Male,Asian,Male
1,0,0,CFD-WM-004-010-N.jpg,NaN,1,White,Male,Asian,Male
1,0,0,CFD-AF-244-168-N.jpg,NaN,1,Asian,Female,Asian,Male
1,0,0,CFD-AM-226-234-N.jpg,NaN,1,Asian,Male,Asian,Male
1,0,0,CFD-WM-255-219-N.jpg,NaN,1,White,Male,Asian,Male
1,0,0,CFD-AF-247-278-N.jpg,0.604473565996159,1,Asian,Female,Asian,Male
1,0,0,CFD-AF-247-278-N.jpg,0.557335179997608,1,Asian,Female,Asian,Male
1,0,0,CFD-AM-223-138-N.jpg,NaN,1,Asian,Male,Asian,Male
1,0,0,CFD-AF-223-183-N.jpg,NaN,1,Asian,Female,Asian,Male
2,0,0,CFD-BM-204-003-N.jpg,0.449039456994797,1,Black,Male,Asian,Male
2,0,0,CFD-BM-204-003-N.jpg,0.409014751996438,1,Black,Male,Asian,Male
2,0,0,CFD-BM-237-188-N.jpg,NaN,1,Black,Male,Asian,Male
2,0,0,CFD-AF-228-173-N.jpg,NaN,1,Asian,Female,Asian,Male
2,0,0,CFD-WF-021-002-N.jpg,NaN,1,White,Female,Asian,Male
2,0,0,CFD-WM-248-036-N.jpg,NaN,1,White,Male,Asian,Male
2,0,0,CFD-BM-204-003-N.jpg,0.545740410001599,1,Black,Male,Asian,Male
2,0,0,CFD-BM-219-141-N.jpg,NaN,1,Black,Male,Asian,Male
2,0,0,CFD-BM-245-164-N.jpg,NaN,1,Black,Male,Asian,Male
2,0,0,CFD-WM-001-014-N.jpg,NaN,1,White,Male,Asian,Male
3,0,0,CFD-LM-210-156-N.jpg,0.575841956997465,1,Latino,Male,Asian,Male
3,0,0,CFD-WF-200-099-N.jpg,NaN,1,White,Female,Asian,Male
3,0,0,CFD-LM-246-087-N.jpg,NaN,1,Latino,Male,Asian,Male
3,0,0,CFD-BF-225-192-N.jpg,NaN,1,Black,Female,Asian,Male
3,0,0,CFD-LF-215-157-N.jpg,NaN,1,Latino,Female,Asian,Male
3,0,0,CFD-LM-210-156-N.jpg,0.856349604997376,1,Latino,Male,Asian,Male
3,0,0,CFD-BM-206-114-N.jpg,NaN,1,Black,Male,Asian,Male
3,0,0,CFD-WM-229-129-N.jpg,NaN,1,White,Male,Asian,Male
3,0,0,CFD-WF-030-002-N.jpg,NaN,1,White,Female,Asian,Male
3,0,0,CFD-LM-210-156-N.jpg,0.528679695002211,1,Latino,Male,Asian,Male
4,0,0,CFD-BF-238-190-N.jpg,NaN,1,Black,Female,Asian,Male
4,0,0,CFD-AM-239-147-N.jpg,NaN,1,Asian,Male,Asian,Male
4,0,0,CFD-LM-213-061-N.jpg,NaN,1,Latino,Male,Asian,Male
4,0,0,CFD-BF-209-172-N.jpg,NaN,1,Black,Female,Asian,Male
4,0,0,CFD-WM-034-030-N.jpg,NaN,1,White,Male,Asian,Male
4,0,0,CFD-LM-243-075-N.jpg,NaN,1,Latino,Male,Asian,Male
4,0,0,CFD-AF-219-106-N.jpg,NaN,1,Asian,Female,Asian,Male
4,0,0,CFD-WF-202-056-N.jpg,0.430595593999897,1,White,Female,Asian,Male
4,0,0,CFD-WF-202-056-N.jpg,0.542588987002091,1,White,Female,Asian,Male
4,0,0,CFD-WF-202-056-N.jpg,0.383302075002575,1,White,Female,Asian,Male
5,0,0,CFD-BF-240-179-N.jpg,NaN,1,Black,Female,Asian,Male
5,0,0,CFD-BF-211-168-N.jpg,0.540092994000588,1,Black,Female,Asian,Male
