Trial,nBack,Degradation,Image,RT,Accuracy,Race,Gender,SubRace,SubGender
1,1,0,CFD-LM-220-329-N.jpg,NaN,1,Latino,Male,White,Female
1,1,0,CFD-LM-220-329-N.jpg,0.485817862005206,1,Latino,Male,White,Female
1,1,0,CFD-LM-220-329-N.jpg,NaN,0,Latino,Male,White,Female
1,1,0,CFD-BM-237-188-N.jpg,NaN,1,Black,Male,White,Female
1,1,0,CFD-LF-243-175-N.jpg,NaN,1,Latino,Female,White,Female
1,1,0,CFD-AM-242-176-N.jpg,NaN,1,Asian,Male,White,Female
1,1,0,CFD-AM-220-134-N.jpg,NaN,1,Asian,Male,White,Female
1,1,0,CFD-WF-027-003-N.jpg,NaN,1,White,Female,White,Female
1,1,0,CFD-WF-002-004-N.jpg,NaN,1,White,Female,White,Female
1,1,0,CFD-WF-002-004-N.jpg,0.41832405400055,1,White,Female,White,Female
2,1,0,CFD-AF-244-168-N.jpg,NaN,1,Asian,Female,White,Female
2,1,0,CFD-BM-241-235-N.jpg,NaN,1,Black,Male,White,Female
2,1,0,CFD-BM-241-235-N.jpg,0.418738562992075,1,Black,Male,White,Female
2,1,0,CFD-AM-227-184-N.jpg,NaN,1,Asian,Male,White,Female
2,1,0,CFD-AM-227-184-N.jpg,0.426485428994056,1,Asian,Male,White,Female
2,1,0,CFD-WM-006-002-N.jpg,NaN,1,White,Male,White,Female
2,1,0,CFD-WM-257-161-N.jpg,NaN,1,White,Male,White,Female
2,1,0,CFD-AF-223-183-N.jpg,NaN,1,Asian,Female,White,Female
2,1,0,CFD-AF-223-183-N.jpg,0.509817470010603,1,Asian,Female,White,Female
2,1,0,CFD-LF-217-082-N.jpg,NaN,1,Latino,Female,White,Female
3,1,0,CFD-BF-233-116-N.jpg,NaN,1,Black,Female,White,Female
3,1,0,CFD-BF-233-116-N.jpg,0.542225545010297,1,Black,Female,White,Female
3,1,0,CFD-AM-233-236-N.jpg,NaN,1,Asian,Male,White,Female
3,1,0,CFD-LF-202-065-N.jpg,NaN,1,Latino,Female,White,Female
3,1,0,CFD-LF-202-065-N.jpg,0.685114887004602,1,Latino,Female,White,Female
3,1,0,CFD-WM-012-001-N.jpg,NaN,1,White,Male,White,Female
3,1,0,CFD-WM-012-001-N.jpg,0.624384804003057,1,White,Male,White,Female
3,1,0,CFD-LF-243-175-N.jpg,NaN,1,Latino,Female,White,Female
3,1,0,CFD-AF-245-143-N.jpg,NaN,1,Asian,Female,White,Female
3,1,0,CFD-BM-201-077-N.jpg,NaN,1,Black,Male,White,Female
4,1,0,CFD-WM-257-161-N.jpg,NaN,1,White,Male,White,Female
4,1,0,CFD-WF-024-003-N.jpg,NaN,1,White,Female,White,Female
4,1,0,CFD-BM-239-136-N.jpg,NaN,1,Black,Male,White,Female
4,1,0,CFD-WM-006-002-N.jpg,NaN,1,White,Male,White,Female
4,1,0,CFD-AM-205-153-N.jpg,NaN,1,Asian,Male,White,Female
4,1,0,CFD-BM-201-077-N.jpg,NaN,1,Black,Male,White,Female
4,1,0,CFD-BM-201-077-N.jpg,0.534245268994709,1,Black,Male,White,Female
4,1,0,CFD-BM-201-077-N.jpg,0.486148871001205,1,Black,Male,White,Female
4,1,0,CFD-WM-018-002-N.jpg,NaN,1,White,Male,White,Female
4,1,0,CFD-WM-018-002-N.jpg,0.503818602010142,1,White,Male,White,Female
5,1,0,CFD-BF-234-167-N.jpg,NaN,1,Black,Female,White,Female
5,1,0,CFD-WM-026-001-N.jpg,NaN,1,White,Male,White,Female
5,1,0,CFD-AF-253-130-N.jpg,NaN,1,Asian,Female,White,Female
5,1,0,CFD-AF-253-130-N.jpg,0.543406395998318,1,Asian,Female,White,Female
5,1,0,CFD-LM-238-129-N.jpg,NaN,1,Latino,Male,White,Female
5,1,0,CFD-LM-208-110-N.jpg,NaN,1,Latino,Male,White,Female
5,1,0,CFD-WF-028-023-N.jpg,NaN,1,White,Female,White,Female
5,1,0,CFD-WF-028-023-N.jpg,0.492038875992876,1,White,Female,White,Female
