Trial,nBack,Degradation,Image,RT,Accuracy,Race,Gender,SubRace,SubGender
12,0,0,CFD-WM-019-003-N.jpg,NaN,1,White,Male,Black,Female
12,0,0,CFD-WF-201-156-N.jpg,NaN,1,White,Female,Black,Female
12,0,0,CFD-BM-243-218-N.jpg,NaN,1,Black,Male,Black,Female
12,0,0,CFD-WM-013-001-N.jpg,NaN,1,White,Male,Black,Female
12,0,0,CFD-BF-208-266-N.jpg,NaN,1,Black,Female,Black,Female
12,0,0,CFD-LF-205-100-N.jpg,0.675465131993406,1,Latino,Female,Black,Female
12,0,0,CFD-LM-209-111-N.jpg,NaN,1,Latino,Male,Black,Female
12,0,0,CFD-BM-245-164-N.jpg,NaN,1,Black,Male,Black,Female
12,0,0,CFD-LF-205-100-N.jpg,0.715200031001586,1,Latino,Female,Black,Female
13,0,1,CFD-AF-246-242-N_degraded.jpg,NaN,1,Asian,Female,Black,Female
13,0,1,CFD-BF-210-130-N_degraded.jpg,NaN,1,Black,Female,Black,Female
13,0,1,CFD-BF-216-132-N_degraded.jpg,0.56671915599145,1,Black,Female,Black,Female
13,0,1,CFD-BF-216-132-N_degraded.jpg,0.583095082998625,1,Black,Female,Black,Female
13,0,1,CFD-BF-216-132-N_degraded.jpg,0.50320474000182,1,Black,Female,Black,Female
13,0,1,CFD-AF-200-228-N_degraded.jpg,NaN,1,Asian,Female,Black,Female
13,0,1,CFD-AM-212-050-N_degraded.jpg,NaN,1,Asian,Male,Black,Female
13,0,1,CFD-BF-220-161-N_degraded.jpg,NaN,1,Black,Female,Black,Female
13,0,1,CFD-LF-231-260-N_degraded.jpg,NaN,1,Latino,Female,Black,Female
13,0,1,CFD-WM-248-036-N_degraded.jpg,NaN,1,White,Male,Black,Female
14,0,1,CFD-LF-225-164-N_degraded.jpg,NaN,1,Latino,Female,Black,Female
14,0,1,CFD-WM-239-128-N_degraded.jpg,NaN,1,White,Male,Black,Female
14,0,1,CFD-LF-236-221-N_degraded.jpg,NaN,1,Latino,Female,Black,Female
14,0,1,CFD-LF-204-133-N_degraded.jpg,NaN,1,Latino,Female,Black,Female
14,0,1,CFD-BM-210-148-N_degraded.jpg,0.558485397006734,1,Black,Male,Black,Female
14,0,1,CFD-AM-219-101-N_degraded.jpg,NaN,1,Asian,Male,Black,Female
14,0,1,CFD-BM-238-242-N_degraded.jpg,NaN,1,Black,Male,Black,Female
14,0,1,CFD-BM-210-148-N_degraded.jpg,0.593504119999125,1,Black,Male,Black,Female
14,0,1,CFD-BM-210-148-N_degraded.jpg,0.474072326003807,1,Black,Male,Black,Female
14,0,1,CFD-AM-234-355-N_degraded.jpg,NaN,1,Asian,Male,Black,Female
15,0,1,CFD-AF-212-097-N_degraded.jpg,NaN,1,Asian,Female,Black,Female
15,0,1,CFD-LF-208-127-N_degraded.jpg,0.746101413998986,1,Latino,Female,Black,Female
15,0,1,CFD-LM-200-045-N_degraded.jpg,NaN,1,Latino,Male,Black,Female
15,0,1,CFD-WF-021-002-N_degraded.jpg,NaN,1,White,Female,Black,Female
15,0,1,CFD-WF-025-019-N_degraded.jpg,NaN,1,White,Female,Black,Female
15,0,1,CFD-AM-225-102-N_degraded.jpg,NaN,1,Asian,Male,Black,Female
15,0,1,CFD-LF-208-127-N_degraded.jpg,0.696875335997902,1,Latino,Female,Black,Female
15,0,1,CFD-AF-253-130-N_degraded.jpg,NaN,1,Asian,Female,Black,Female
15,0,1,CFD-WF-024-003-N_degraded.jpg,NaN,1,White,Female,Black,Female
15,0,1,CFD-LF-208-127-N_degraded.jpg,NaN,0,Latino,Female,Black,Female
16,0,1,CFD-AF-223-183-N_degraded.jpg,NaN,1,Asian,Female,Black,Female
16,0,1,CFD-WF-203-229-N_degraded.jpg,NaN,0,White,Female,Black,Female
16,0,1,CFD-LM-220-329-N_degraded.jpg,NaN,1,Latino,Male,Black,Female
16,0,1,CFD-WF-029-002-N_degraded.jpg,NaN,1,White,Female,Black,Female
16,0,1,CFD-AM-203-086-N_degraded.jpg,NaN,1,Asian,Male,Black,Female
16,0,1,CFD-BF-244-231-N_degraded.jpg,NaN,1,Black,Female,Black,Female
16,0,1,CFD-WF-214-122-N_degraded.jpg,NaN,1,White,Female,Black,Female
16,0,1,CFD-WF-203-229-N_degraded.jpg,0.576093658004538,1,White,Female,Black,Female
16,0,1,CFD-WF-203-229-N_degraded.jpg,0.527959069004282,1,White,Female,Black,Female
16,0,1,CFD-AM-220-134-N_degraded.jpg,NaN,1,Asian,Male,Black,Female
17,0,1,CFD-AM-246-184-N_degraded.jpg,0.604498129003332,1,Asian,Male,Black,Female
17,0,1,CFD-LM-230-202-N_degraded.jpg,NaN,1,Latino,Male,Black,Female
17,0,1,CFD-AM-246-184-N_degraded.jpg,0.587169550999533,1,Asian,Male,Black,Female
17,0,1,CFD-WF-210-086-N_degraded.jpg,NaN,1,White,Female,Black,Female
17,0,1,CFD-BM-228-145-N_degraded.jpg,NaN,1,Black,Male,Black,Female
17,0,1,CFD-AM-208-143-N_degraded.jpg,0.914091943996027,0,Asian,Male,Black,Female
17,0,1,CFD-BM-211-174-N_degraded.jpg,NaN,1,Black,Male,Black,Female
17,0,1,CFD-BF-221-223-N_degraded.jpg,NaN,1,Black,Female,Black,Female
17,0,1,CFD-AF-238-185-N_degraded.jpg,NaN,1,Asian,Female,Black,Female
17,0,1,CFD-AM-246-184-N_degraded.jpg,0.689268819012796,1,Asian,Male,Black,Female
18,0,1,CFD-BM-241-235-N_degraded.jpg,NaN,1,Black,Male,Black,Female
18,0,1,CFD-BM-217-082-N_degraded.jpg,NaN,1,Black,Male,Black,Female
18,0,1,CFD-BF-051-035-N_degraded.jpg,0.968655866003246,0,Black,Female,Black,Female
18,0,1,CFD-BM-232-213-N_degraded.jpg,NaN,1,Black,Male,Black,Female
18,0,1,CFD-BF-239-180-N_degraded.jpg,0.71516229500412,1,Black,Female,Black,Female
18,0,1,CFD-BF-239-180-N_degraded.jpg,0.499581607989967,1,Black,Female,Black,Female
18,0,1,CFD-LM-225-130-N_degraded.jpg,NaN,1,Latino,Male,Black,Female
18,0,1,CFD-WM-021-001-N_degraded.jpg,NaN,1,White,Male,Black,Female
18,0,1,CFD-BF-239-180-N_degraded.jpg,0.613332608001656,1,Black,Female,Black,Female
18,0,1,CFD-BF-201-080-N_degraded.jpg,NaN,1,Black,Female,Black,Female
19,0,1,CFD-WF-205-006-N_degraded.jpg,NaN,1,White,Female,Black,Female
19,0,1,CFD-AM-228-214-N_degraded.jpg,NaN,1,Asian,Male,Black,Female
19,0,1,CFD-AF-234-208-N_degraded.jpg,0.751772415009327,1,Asian,Female,Black,Female
19,0,1,CFD-LF-211-003-N_degraded.jpg,NaN,1,Latino,Female,Black,Female
19,0,1,CFD-WF-206-147-N_degraded.jpg,NaN,1,White,Female,Black,Female
19,0,1,CFD-AF-234-208-N_degraded.jpg,0.666098675996182,1,Asian,Female,Black,Female
19,0,1,CFD-LF-234-139-N_degraded.jpg,NaN,1,Latino,Female,Black,Female
19,0,1,CFD-AF-234-208-N_degraded.jpg,0.682929511007387,1,Asian,Female,Black,Female
19,0,1,CFD-AM-205-153-N_degraded.jpg,NaN,1,Asian,Male,Black,Female
19,0,1,CFD-LM-221-216-N_degraded.jpg,NaN,1,Latino,Male,Black,Female
20,0,1,CFD-LM-223-175-N_degraded.jpg,NaN,1,Latino,Male,Black,Female
20,0,1,CFD-BF-201-080-N_degraded.jpg,0.644867790993885,1,Black,Female,Black,Female
20,0,1,CFD-WF-002-004-N_degraded.jpg,NaN,1,White,Female,Black,Female
20,0,1,CFD-WM-019-003-N_degraded.jpg,NaN,1,White,Male,Black,Female
20,0,1,CFD-LM-238-129-N_degraded.jpg,NaN,1,Latino,Male,Black,Female
20,0,1,CFD-WM-002-009-N_degraded.jpg,NaN,1,White,Male,Black,Female
20,0,1,CFD-AM-223-138-N_degraded.jpg,NaN,1,Asian,Male,Black,Female
20,0,1,CFD-BF-201-080-N_degraded.jpg,0.669534059008583,1,Black,Female,Black,Female
20,0,1,CFD-BF-201-080-N_degraded.jpg,0.508713970993995,1,Black,Female,Black,Female
20,0,1,CFD-AF-233-190-N_degraded.jpg,NaN,1,Asian,Female,Black,Female
21,0,1,CFD-WF-202-056-N_degraded.jpg,NaN,1,White,Female,Black,Female
21,0,1,CFD-LF-224-176-N_degraded.jpg,0.722135458010598,1,Latino,Female,Black,Female
21,0,1,CFD-WM-004-010-N_degraded.jpg,NaN,1,White,Male,Black,Female
21,0,1,CFD-AF-201-060-N_degraded.jpg,NaN,1,Asian,Female,Black,Female
21,0,1,CFD-LF-224-176-N_degraded.jpg,NaN,0,Latino,Female,Black,Female
21,0,1,CFD-WM-024-015-N_degraded.jpg,NaN,1,White,Male,Black,Female
21,0,1,CFD-WM-009-002-N_degraded.jpg,NaN,1,White,Male,Black,Female
21,0,1,CFD-WF-022-017-N_degraded.jpg,NaN,1,White,Female,Black,Female
21,0,1,CFD-LF-224-176-N_degraded.jpg,NaN,0,Latino,Female,Black,Female
21,0,1,CFD-AF-200-228-N_degraded.jpg,NaN,1,Asian,Female,Black,Female
22,0,1,CFD-LF-201-035-N_degraded.jpg,NaN,1,Latino,Female,Black,Female
22,0,1,CFD-WF-206-147-N_degraded.jpg,NaN,1,White,Female,Black,Female
22,0,1,CFD-BF-233-116-N_degraded.jpg,0.607663570990553,1,Black,Female,Black,Female
22,0,1,CFD-BM-046-006-N_degraded.jpg,0.911007249000249,0,Black,Male,Black,Female
22,0,1,CFD-BM-224-073-N_degraded.jpg,NaN,1,Black,Male,Black,Female
22,0,1,CFD-BF-233-116-N_degraded.jpg,0.621782280999469,1,Black,Female,Black,Female
22,0,1,CFD-LM-224-162-N_degraded.jpg,NaN,1,Latino,Male,Black,Female
22,0,1,CFD-BF-233-116-N_degraded.jpg,0.618492134992266,1,Black,Female,Black,Female
22,0,1,CFD-LF-242-121-N_degraded.jpg,NaN,1,Latino,Female,Black,Female
22,0,1,CFD-AM-206-086-N_degraded.jpg,NaN,1,Asian,Male,Black,Female
23,0,1,CFD-AF-239-171-N_degraded.jpg,NaN,1,Asian,Female,Black,Female
23,0,1,CFD-WF-210-086-N_degraded.jpg,NaN,1,White,Female,Black,Female
23,0,1,CFD-AF-232-078-N_degraded.jpg,NaN,1,Asian,Female,Black,Female
23,0,1,CFD-BM-234-172-N_degraded.jpg,0.79516843300371,1,Black,Male,Black,Female
23,0,1,CFD-BM-243-218-N_degraded.jpg,NaN,1,Black,Male,Black,Female
23,0,1,CFD-BM-233-285-N_degraded.jpg,NaN,1,Black,Male,Black,Female
23,0,1,CFD-BM-239-136-N_degraded.jpg,NaN,1,Black,Male,Black,Female
23,0,1,CFD-BM-234-172-N_degraded.jpg,0.653224683002918,1,Black,Male,Black,Female
23,0,1,CFD-AM-239-147-N_degraded.jpg,NaN,1,Asian,Male,Black,Female
23,0,1,CFD-BM-234-172-N_degraded.jpg,0.70313895700383,1,Black,Male,Black,Female
24,0,1,CFD-AM-240-191-N_degraded.jpg,NaN,1,Asian,Male,Black,Female
24,0,1,CFD-WM-011-002-N_degraded.jpg,0.62825472500117,1,White,Male,Black,Female
24,0,1,CFD-LF-234-139-N_degraded.jpg,NaN,1,Latino,Female,Black,Female
24,0,1,CFD-AF-212-097-N_degraded.jpg,NaN,1,Asian,Female,Black,Female
24,0,1,CFD-LF-242-121-N_degraded.jpg,NaN,1,Latino,Female,Black,Female
24,0,1,CFD-BM-239-136-N_degraded.jpg,NaN,1,Black,Male,Black,Female
24,0,1,CFD-WM-011-002-N_degraded.jpg,0.593480269992142,1,White,Male,Black,Female
24,0,1,CFD-LF-207-198-N_degraded.jpg,NaN,1,Latino,Female,Black,Female
24,0,1,CFD-WM-011-002-N_degraded.jpg,0.637409688002663,1,White,Male,Black,Female
24,0,1,CFD-LM-234-176-N_degraded.jpg,NaN,1,Latino,Male,Black,Female
25,1,0,CFD-LM-211-128-N.jpg,NaN,1,Latino,Male,Black,Female
25,1,0,CFD-LM-211-128-N.jpg,0.573273335001431,1,Latino,Male,Black,Female
25,1,0,CFD-LM-211-128-N.jpg,0.573167505004676,1,Latino,Male,Black,Female
25,1,0,CFD-BM-221-198-N.jpg,NaN,1,Black,Male,Black,Female
25,1,0,CFD-AM-207-108-N.jpg,NaN,1,Asian,Male,Black,Female
25,1,0,CFD-LM-247-095-N.jpg,NaN,1,Latino,Male,Black,Female
25,1,0,CFD-AM-244-222-N.jpg,NaN,1,Asian,Male,Black,Female
25,1,0,CFD-LM-208-110-N.jpg,NaN,1,Latino,Male,Black,Female
25,1,0,CFD-WF-204-038-N.jpg,NaN,1,White,Female,Black,Female
25,1,0,CFD-WF-204-038-N.jpg,0.571217535005417,1,White,Female,Black,Female
26,1,0,CFD-WF-201-156-N.jpg,NaN,1,White,Female,Black,Female
26,1,0,CFD-WM-257-161-N.jpg,NaN,1,White,Male,Black,Female
26,1,0,CFD-AF-226-251-N.jpg,NaN,1,Asian,Female,Black,Female
26,1,0,CFD-LF-214-090-N.jpg,NaN,1,Latino,Female,Black,Female
26,1,0,CFD-WM-025-002-N.jpg,NaN,1,White,Male,Black,Female
26,1,0,CFD-WM-025-002-N.jpg,0.548798910996993,1,White,Male,Black,Female
26,1,0,CFD-BF-225-192-N.jpg,NaN,1,Black,Female,Black,Female
26,1,0,CFD-BF-225-192-N.jpg,0.576053990007495,1,Black,Female,Black,Female
26,1,0,CFD-BF-225-192-N.jpg,0.791857831005473,1,Black,Female,Black,Female
26,1,0,CFD-WF-018-017-N.jpg,NaN,1,White,Female,Black,Female
27,1,0,CFD-AF-226-251-N.jpg,NaN,1,Asian,Female,Black,Female
27,1,0,CFD-BF-211-168-N.jpg,NaN,1,Black,Female,Black,Female
27,1,0,CFD-LM-211-128-N.jpg,NaN,1,Latino,Male,Black,Female
27,1,0,CFD-LM-211-128-N.jpg,0.568624143008492,1,Latino,Male,Black,Female
27,1,0,CFD-LM-211-128-N.jpg,0.648892441997305,1,Latino,Male,Black,Female
27,1,0,CFD-BM-240-207-N.jpg,NaN,1,Black,Male,Black,Female
27,1,0,CFD-WM-230-131-N.jpg,NaN,1,White,Male,Black,Female
27,1,0,CFD-LM-243-075-N.jpg,NaN,1,Latino,Male,Black,Female
27,1,0,CFD-LM-243-075-N.jpg,0.583911232999526,1,Latino,Male,Black,Female
27,1,0,CFD-LF-221-002-N.jpg,NaN,1,Latino,Female,Black,Female
28,1,0,CFD-BM-226-276-N.jpg,NaN,1,Black,Male,Black,Female
28,1,0,CFD-BM-226-276-N.jpg,0.431715550002991,1,Black,Male,Black,Female
28,1,0,CFD-BM-226-276-N.jpg,0.423571628998616,1,Black,Male,Black,Female
28,1,0,CFD-WF-025-019-N.jpg,NaN,1,White,Female,Black,Female
28,1,0,CFD-AF-244-168-N.jpg,NaN,1,Asian,Female,Black,Female
28,1,0,CFD-WF-207-014-N.jpg,NaN,1,White,Female,Black,Female
28,1,0,CFD-WF-207-014-N.jpg,0.56703463899612,1,White,Female,Black,Female
28,1,0,CFD-AF-217-155-N.jpg,NaN,1,Asian,Female,Black,Female
28,1,0,CFD-WM-006-002-N.jpg,NaN,1,White,Male,Black,Female
28,1,0,CFD-WM-004-010-N.jpg,NaN,1,White,Male,Black,Female
29,1,0,CFD-LM-232-204-N.jpg,NaN,1,Latino,Male,Black,Female
29,1,0,CFD-WF-031-027-N.jpg,NaN,1,White,Female,Black,Female
29,1,0,CFD-WF-031-027-N.jpg,0.573940721005783,1,White,Female,Black,Female
29,1,0,CFD-AF-220-107-N.jpg,NaN,1,Asian,Female,Black,Female
29,1,0,CFD-AF-220-107-N.jpg,0.586639757995727,1,Asian,Female,Black,Female
29,1,0,CFD-WF-001-003-N.jpg,NaN,1,White,Female,Black,Female
29,1,0,CFD-WM-032-001-N.jpg,NaN,1,White,Male,Black,Female
29,1,0,CFD-BF-232-187-N.jpg,NaN,1,Black,Female,Black,Female
29,1,0,CFD-BF-232-187-N.jpg,0.498579635997885,1,Black,Female,Black,Female
29,1,0,CFD-LM-200-045-N.jpg,NaN,1,Latino,Male,Black,Female
30,1,0,CFD-LM-238-129-N.jpg,NaN,1,Latino,Male,Black,Female
30,1,0,CFD-BF-210-130-N.jpg,NaN,1,Black,Female,Black,Female
30,1,0,CFD-BF-210-130-N.jpg,0.80384955900081,1,Black,Female,Black,Female
30,1,0,CFD-BF-210-130-N.jpg,0.667943824009853,1,Black,Female,Black,Female
30,1,0,CFD-BF-210-130-N.jpg,0.547511730008409,1,Black,Female,Black,Female
30,1,0,CFD-LF-228-125-N.jpg,NaN,1,Latino,Female,Black,Female
30,1,0,CFD-BM-215-155-N.jpg,NaN,1,Black,Male,Black,Female
30,1,0,CFD-AF-241-141-N.jpg,NaN,1,Asian,Female,Black,Female
30,1,0,CFD-AF-216-106-N.jpg,NaN,1,Asian,Female,Black,Female
30,1,0,CFD-BM-239-136-N.jpg,NaN,1,Black,Male,Black,Female
31,1,0,CFD-AM-218-085-N.jpg,NaN,1,Asian,Male,Black,Female
31,1,0,CFD-BM-208-065-N.jpg,NaN,1,Black,Male,Black,Female
31,1,0,CFD-BM-208-065-N.jpg,0.788461236996227,1,Black,Male,Black,Female
31,1,0,CFD-BM-208-065-N.jpg,0.501029915991239,1,Black,Male,Black,Female
31,1,0,CFD-LM-227-103-N.jpg,NaN,1,Latino,Male,Black,Female
31,1,0,CFD-AM-230-150-N.jpg,NaN,1,Asian,Male,Black,Female
31,1,0,CFD-AM-230-150-N.jpg,0.636094032000983,1,Asian,Male,Black,Female
31,1,0,CFD-LM-215-247-N.jpg,NaN,1,Latino,Male,Black,Female
31,1,0,CFD-BM-223-171-N.jpg,NaN,1,Black,Male,Black,Female
31,1,0,CFD-BM-218-132-N.jpg,NaN,1,Black,Male,Black,Female
32,1,0,CFD-BF-206-143-N.jpg,NaN,1,Black,Female,Black,Female
32,1,0,CFD-BF-206-143-N.jpg,0.500622638006462,1,Black,Female,Black,Female
32,1,0,CFD-LF-220-120-N.jpg,NaN,1,Latino,Female,Black,Female
32,1,0,CFD-WM-029-023-N.jpg,NaN,1,White,Male,Black,Female
32,1,0,CFD-LM-233-171-N.jpg,NaN,1,Latino,Male,Black,Female
32,1,0,CFD-LM-219-295-N.jpg,NaN,1,Latino,Male,Black,Female
32,1,0,CFD-LM-219-295-N.jpg,0.774872142006643,1,Latino,Male,Black,Female
