Trial,nBack,Degradation,Image,RT,Accuracy,Race,Gender
3,0,1,CFD-BF-204-189-N_degraded.jpg,NaN,1,Black,Female
3,0,1,CFD-AM-223-138-N_degraded.jpg,NaN,1,Asian,Male
4,0,1,CFD-AM-224-126-N_degraded.jpg,0.470525782991899,1,Asian,Male
4,0,1,CFD-AF-226-251-N_degraded.jpg,NaN,1,Asian,Female
4,0,1,CFD-AM-224-126-N_degraded.jpg,0.673654860991519,1,Asian,Male
4,0,1,CFD-BM-239-136-N_degraded.jpg,NaN,1,Black,Male
4,0,1,CFD-AM-224-126-N_degraded.jpg,0.536506681994069,1,Asian,Male
4,0,1,CFD-BM-214-075-N_degraded.jpg,NaN,1,Black,Male
4,0,1,CFD-WM-025-002-N_degraded.jpg,NaN,1,White,Male
4,0,1,CFD-BM-238-242-N_degraded.jpg,NaN,1,Black,Male
4,0,1,CFD-WM-010-001-N_degraded.jpg,NaN,1,White,Male
4,0,1,CFD-AM-244-222-N_degraded.jpg,NaN,1,Asian,Male
5,0,1,CFD-WM-031-003-N_degraded.jpg,0.548407502006739,1,White,Male
5,0,1,CFD-WM-204-031-N_degraded.jpg,NaN,1,White,Male
5,0,1,CFD-WM-031-003-N_degraded.jpg,0.61355020198971,1,White,Male
5,0,1,CFD-AF-212-097-N_degraded.jpg,NaN,1,Asian,Female
5,0,1,CFD-BF-236-177-N_degraded.jpg,NaN,1,Black,Female
5,0,1,CFD-WF-023-003-N_degraded.jpg,NaN,1,White,Female
5,0,1,CFD-AM-241-287-N_degraded.jpg,NaN,1,Asian,Male
5,0,1,CFD-LF-225-164-N_degraded.jpg,NaN,1,Latino,Female
5,0,1,CFD-AF-230-193-N_degraded.jpg,NaN,1,Asian,Female
5,0,1,CFD-WM-031-003-N_degraded.jpg,0.734549707995029,1,White,Male
6,0,1,CFD-LF-243-175-N_degraded.jpg,NaN,1,Latino,Female
6,0,1,CFD-LM-225-130-N_degraded.jpg,0.972071077005239,1,Latino,Male
6,0,1,CFD-AM-223-138-N_degraded.jpg,NaN,1,Asian,Male
6,0,1,CFD-BF-242-154-N_degraded.jpg,NaN,1,Black,Female
6,0,1,CFD-LM-225-130-N_degraded.jpg,0.700591430999339,1,Latino,Male
6,0,1,CFD-WF-009-001-N_degraded.jpg,NaN,1,White,Female
6,0,1,CFD-AF-237-223-N_degraded.jpg,NaN,1,Asian,Female
6,0,1,CFD-LM-225-130-N_degraded.jpg,0.640681404009229,1,Latino,Male
6,0,1,CFD-WF-005-010-N_degraded.jpg,NaN,1,White,Female
6,0,1,CFD-WM-019-003-N_degraded.jpg,NaN,1,White,Male
7,0,1,CFD-LF-227-054-N_degraded.jpg,NaN,1,Latino,Female
7,0,1,CFD-LF-215-157-N_degraded.jpg,NaN,1,Latino,Female
7,0,1,CFD-WF-025-019-N_degraded.jpg,0.613660483999411,1,White,Female
7,0,1,CFD-LF-240-199-N_degraded.jpg,NaN,1,Latino,Female
7,0,1,CFD-WF-025-019-N_degraded.jpg,0.556184195011156,1,White,Female
7,0,1,CFD-WM-025-002-N_degraded.jpg,NaN,1,White,Male
7,0,1,CFD-LF-211-003-N_degraded.jpg,NaN,1,Latino,Female
7,0,1,CFD-WF-025-019-N_degraded.jpg,0.440809844003525,1,White,Female
7,0,1,CFD-BF-236-177-N_degraded.jpg,NaN,1,Black,Female
7,0,1,CFD-WF-212-050-N_degraded.jpg,NaN,1,White,Female
8,0,1,CFD-AF-248-148-N_degraded.jpg,NaN,1,Asian,Female
8,0,1,CFD-BM-221-198-N_degraded.jpg,NaN,1,Black,Male
8,0,1,CFD-BF-221-223-N_degraded.jpg,0.658675849990686,1,Black,Female
8,0,1,CFD-AM-223-138-N_degraded.jpg,NaN,1,Asian,Male
8,0,1,CFD-BF-221-223-N_degraded.jpg,0.645561056997394,1,Black,Female
8,0,1,CFD-BF-221-223-N_degraded.jpg,0.493235088011716,1,Black,Female
8,0,1,CFD-WM-021-001-N_degraded.jpg,NaN,1,White,Male
8,0,1,CFD-BM-219-141-N_degraded.jpg,NaN,1,Black,Male
